"","ID","IDW","WILAYA","EPSP","DAIRA","COMMUNE","TYPE","STRUCTURE","MATERNITE","NBRLIT","LATITUDE","LONGITUDE"
"524",1,26,"Medea","Berrouaghia","Berrouaghia","Berrouaghia","SS","Oued Louglet","n",0,0,0
"525",1,26,"Medea","Berrouaghia","El omaria","Baata","SS","Baata","n",0,0,0
"526",1,26,"Medea","Berrouaghia","Sidi Naamane","Khams Djouamaa","SS","Khamas Djouamaa","n",0,0,0
"527",1,26,"Medea","Berrouaghia","Berrouaghia","Berrouaghia","SS","Centre Ville","n",0,0,0
"528",1,26,"Medea","Berrouaghia","Berrouaghia","Ouled Deid","SS","Ouled Zeid","n",0,0,0
"529",1,26,"Medea","Berrouaghia","Berrouaghia","Ouled Deid","SS","Zaouia","n",0,0,0
"530",1,26,"Medea","Berrouaghia","Berrouaghia","Rebaia","SS","Ouled Attaf","n",0,0,0
"531",1,26,"Medea","Berrouaghia","Berrouaghia","Rebaia","SS","Merabtine","n",0,0,0
"532",1,26,"Medea","Berrouaghia","Seghouane","Seghouane","SS","Ouled H'dim","n",0,0,0
"533",1,26,"Medea","Berrouaghia","Seghouane","Seghouane","SS","Ouled Ben Yamina","n",0,0,0
"534",1,26,"Medea","Berrouaghia","Seghouane","Seghouane","SS","El Cheraguia","n",0,0,0
"535",1,26,"Medea","Berrouaghia","Seghouane","Zoubiria","SS","El Gouéa","n",0,0,0
"536",1,26,"Medea","Berrouaghia","El omaria","El omaria","SS","PIM El Omaria","n",0,0,0
"537",1,26,"Medea","Berrouaghia","El omaria","El omaria","SS","Madala","n",0,0,0
"538",1,26,"Medea","Berrouaghia","El omaria","El omaria","SS","Sidi Salem","n",0,0,0
"539",1,26,"Medea","Berrouaghia","El omaria","El omaria","SS","Touama","n",0,0,0
"540",1,26,"Medea","Berrouaghia","El omaria","El omaria","SS","Merabtine","n",0,0,0
"541",1,26,"Medea","Berrouaghia","El omaria","Baata","SS","Esebt","n",0,0,0
"542",1,26,"Medea","Berrouaghia","El omaria","Ouled Brahim","SS","Djamaa R'soul","n",0,0,0
"543",1,26,"Medea","Berrouaghia","El omaria","Ouled Brahim","SS","Ouled Trif","n",0,0,0
"544",1,26,"Medea","Berrouaghia","El omaria","Ouled Brahim","SS","Ouled  Salem","n",0,0,0
"545",1,26,"Medea","Berrouaghia","El omaria","Ouled Brahim","SS","Gheraibia","n",0,0,0
"546",1,26,"Medea","Berrouaghia","Sidi Naamane","Sidi Naamane","SS","Sidi Mahiedine","n",0,0,0
"547",1,26,"Medea","Berrouaghia","Sidi Naamane","Sidi Naamane","SS","Oued Besbes","n",0,0,0
"548",1,26,"Medea","Berrouaghia","Sidi Naamane","Sidi Naamane","SS","Nechacheda","n",0,0,0
"549",1,26,"Medea","Berrouaghia","Sidi Naamane","Bouchrahil","SS","Rouakech","n",0,0,0
"550",1,26,"Medea","Berrouaghia","Sidi Naamane","Bouchrahil","SS","El kaid","n",0,0,0
"551",1,26,"Medea","Berrouaghia","Sidi Naamane","Bouchrahil","SS","Ouled Ahmed","n",0,0,0
"552",1,26,"Medea","Berrouaghia","Sidi Naamane","Khams Djouamaa","SS","Rouabhia","n",0,0,0
"553",1,26,"Medea","Berrouaghia","Sidi Naamane","Khams Djouamaa","SS","Ain El karma","n",0,0,0
"554",1,26,"Medea","Berrouaghia","Sidi Naamane","Khams Djouamaa","SS","Ouled Rahmoun","n",0,0,0
"555",1,26,"Medea","Ksar el boukhari","Ksar el boukhari","Ksar el boukhari","PC","Sorec Sud","n",0,0,0
"556",1,26,"Medea","Ksar el boukhari","Ksar el boukhari","Ksar el boukhari","PC","Romanette","n",4,0,0
"557",1,26,"Medea","Ksar el boukhari","Ksar el boukhari","Ksar el boukhari","PC","Vieux Ksar","n",0,0,0
"558",1,26,"Medea","Ksar el boukhari","Ksar el boukhari","Mfatha","PC","Mfatha  Centre","n",4,0,0
"559",1,26,"Medea","Ksar el boukhari","Ouled Antar","Ouled Antar","PC","Ouled Anter Centre","n",4,0,0
"560",1,26,"Medea","Ksar el boukhari","Ouled Antar","Boghar","PC","Boghar","n",4,0,0
"561",1,26,"Medea","Ksar el boukhari","Ouled Antar","Ouled Hellal","PC","Ouled Hellal Centre","n",0,0,0
"562",1,26,"Medea","Ksar el boukhari","Seghouane","Moudjbeur","PC","Moudjbeur Centre","n",0,0,0
"563",1,26,"Medea","Ksar el boukhari","Ksar el boukhari","Ksar el boukhari","SS","Zobra","n",0,0,0
"564",1,26,"Medea","Ksar el boukhari","Ksar el boukhari","Ksar el boukhari","SS","El wiam","n",0,0,0
"565",1,26,"Medea","Ksar el boukhari","Ksar el boukhari","Ksar el boukhari","SS","Marcher","n",0,0,0
"566",1,26,"Medea","Ksar el boukhari","Ksar el boukhari","Saneg","SS","Saneg","n",0,0,0
"567",1,26,"Medea","Ksar el boukhari","Ksar el boukhari","Ksar el boukhari","SS","20 Aout","n",0,0,0
"568",1,26,"Medea","Ksar el boukhari","Ksar el boukhari","Ksar el boukhari","SS","La Gare","n",0,0,0
"569",1,26,"Medea","Ksar el boukhari","Ksar el boukhari","Ksar el boukhari","SS","Adjelana","n",0,0,0
"570",1,26,"Medea","Ksar el boukhari","Ksar el boukhari","Ksar el boukhari","SS","24 Fevrier","n",0,0,0
"571",1,26,"Medea","Ksar el boukhari","Ksar el boukhari","Ksar el boukhari","SS","Pont El Kadhi","n",0,0,0
"572",1,26,"Medea","Ksar el boukhari","Ksar el boukhari","Mfatha","SS","Ben Haoua","n",0,0,0
"573",1,26,"Medea","Ksar el boukhari","Ksar el boukhari","Mfatha","SS","Sidi M'hamed","n",0,0,0
"574",1,26,"Medea","Ksar el boukhari","Ksar el boukhari","Saneg","SS","Saneg Ancien","n",0,0,0
"575",1,26,"Medea","Ksar el boukhari","Ouled Antar","Ouled Antar","SS","Ouled Sehil","n",0,0,0
"576",1,26,"Medea","Ksar el boukhari","Ouled Antar","Boghar","SS","Boghar Centre","n",0,0,0
"577",1,26,"Medea","Ksar el boukhari","Ouled Antar","Boghar","SS","Hadj Tahar","n",0,0,0
"578",1,26,"Medea","Ksar el boukhari","Ouled Antar","Ouled Hellal","SS","Kermat Chiha","n",0,0,0
"579",1,26,"Medea","Ksar el boukhari","Seghouane","Moudjbeur","SS","Ouled Hamza","n",0,0,0
"580",1,26,"Medea","Chahbounia","Chahbounia","Chahbounia","PC","Chahbounia Pole Urbain","n",4,0,0
"581",1,26,"Medea","Chahbounia","Chahbounia","Chahbounia","PC","Chahbounia Centre (Ibneu Sina)","n",0,0,0
"582",1,26,"Medea","Chahbounia","Chahbounia","Boughezoul","PC","Boughezoul (Maktouf Abd El Kader)","n",4,0,0
"583",1,26,"Medea","Chahbounia","Chahbounia","Bouaiche","PC","Bouaiche (Nagzzi Bouaza)","n",4,0,0
"584",1,26,"Medea","Chahbounia","Aziz","Aziz","PC","Aziz Centre","n",4,0,0
"585",1,26,"Medea","Chahbounia","Aziz","Aziz","PC","Aziz Pole","n",0,0,0
"586",1,26,"Medea","Chahbounia","Aziz","Derrag","PC","Derrag Centre","n",4,0,0
"587",1,26,"Medea","Chahbounia","Chahbounia","Boughezoul","SS","Boughezoul","n",0,0,0
"588",1,26,"Medea","Chahbounia","Aziz","Oum Djellil","SS","Oum Djellil","n",0,0,0
"589",1,26,"Medea","Chahbounia","Chahbounia","Chahbounia","SS","Naiem","n",0,0,0
"590",1,26,"Medea","Chahbounia","Chahbounia","Chahbounia","SS","Hassi El Khir","n",0,0,0
"591",1,26,"Medea","Chahbounia","Chahbounia","Chahbounia","SS","El Mrazik","n",0,0,0
"592",1,26,"Medea","Chahbounia","Chahbounia","Boughezoul","SS","Hrakta","n",0,0,0
"593",1,26,"Medea","Chahbounia","Chahbounia","Boughezoul","SS","Sedraya","n",0,0,0
"594",1,26,"Medea","Chahbounia","Chahbounia","Boughezoul","SS","Ouled M'barek","n",0,0,0
"595",1,26,"Medea","Chahbounia","Chahbounia","Boughezoul","SS","El Maleh","n",0,0,0
"596",1,26,"Medea","Chahbounia","Chahbounia","Bouaiche","SS","Bouaiche","n",0,0,0
"597",1,26,"Medea","Chahbounia","Chahbounia","Bouaiche","SS","Ouled Abd Moula","n",0,0,0
"598",1,26,"Medea","Chahbounia","Chahbounia","Bouaiche","SS","Belbala","n",0,0,0
"599",1,26,"Medea","Chahbounia","Chahbounia","Bouaiche","SS","Sidi Youcef","n",0,0,0
"600",1,26,"Medea","Chahbounia","Aziz","Aziz","SS","Boukmouri","n",0,0,0
"601",1,26,"Medea","Chahbounia","Aziz","Aziz","SS","Ain Taiba","n",0,0,0
"602",1,26,"Medea","Chahbounia","Aziz","Aziz","SS","Ouled Saad","n",0,0,0
"603",1,26,"Medea","Chahbounia","Aziz","Aziz","SS","Gdadha","n",0,0,0
"604",1,26,"Medea","Chahbounia","Aziz","Derrag","SS","Ain Beida","n",0,0,0
"605",1,26,"Medea","Chahbounia","Aziz","Derrag","SS","Kherbet Siouf","n",0,0,0
"606",1,26,"Medea","Chahbounia","Aziz","Derrag","SS","Guettar","n",0,0,0
"607",1,26,"Medea","Chahbounia","Aziz","Oum Djellil","SS","Chelghoum (Souafine)","n",0,0,0
"608",1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ain Boucif","PC","Ain Boucif Centre 1","n",0,0,0
"609",1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ain Boucif","PC","Ain Boucif Centre 2","n",0,0,0
"610",1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Kef Lakhdar","PC","Kef Lakhdar","n",0,0,0
"611",1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ouled Maareuf","PC","Ouled Maareuf","n",4,0,0
"612",1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Sidi Demed","PC","Sidi Demed","n",4,0,0
"613",1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","El aouinet","PC","El Aouinet Centre","n",0,0,0
"614",1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Chellalet Al Adhaouera","PC","Chellalet Al Adhaouera1","n",4,0,0
"615",1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Chellalet Al Adhaouera","PC","Chellalet Al Adhaouera2","n",0,0,0
"616",1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Cheniguel","PC","Cheniguel","n",4,0,0
"617",1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Tafraout","PC","Tafraout Centre","n",0,0,0
"618",1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Ain Ouksir","PC","Ain Ouksir Centre","n",4,0,0
"619",1,26,"Medea","Chellalet Al Adhaouera","Seghouane","Tlatet Edouair","PC","Tlatet Edouair Centre","n",4,0,0
"620",1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ain Boucif","SS","Ain El  Hania","n",0,0,0
"621",1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ain Boucif","SS","Ain  Diss","n",0,0,0
"622",1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ain Boucif","SS","Ghraibia ","n",0,0,0
"623",1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ain Boucif","SS","El Hlaimia","n",0,0,0
"624",1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ain Boucif","SS","Draa Souk","n",0,0,0
"625",1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ouled Maareuf","SS","Bir Massaoud","n",0,0,0
"626",1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ouled Maareuf","SS","Traifia","n",0,0,0
"627",1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ouled Maareuf","SS","R'mel","n",0,0,0
"628",1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Sidi Demed","SS","Fikirine","n",0,0,0
"629",1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","El aouinet","SS","Bir Djaffal","n",0,0,0
"630",1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","El aouinet","SS","El Kharza","n",0,0,0
"631",1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Chellalet Al Adhaouera","SS","Thenia","n",0,0,0
"632",1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Chellalet Al Adhaouera","SS","Kef Tir","n",0,0,0
"633",1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Tafraout","SS","Zaatria","n",0,0,0
"634",1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Tafraout","SS","Ouled Slama	","n",0,0,0
"635",1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Tafraout","SS","Ouled Saidene","n",0,0,0
"636",1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Ain Ouksir","SS","Maache","n",0,0,0
"637",1,26,"Medea","Chellalet Al Adhaouera","Seghouane","Tlatet Edouair","SS","Harmla","n",0,0,0
"638",1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","PC","Beni Slimane1","n",4,0,0
"639",1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","PC","Beni Slimane2 (Bousta Miloud)","n",0,0,0
"640",1,26,"Medea","Beni Slimane","Beni Slimane","Bouskene","PC","Bouskene Centre","n",0,0,0
"641",1,26,"Medea","Beni Slimane","Souagui","Souagui","PC","Souagui Nouvelle","n",4,0,0
"642",1,26,"Medea","Beni Slimane","Souagui","Sidi Zahar","PC","Sidi Zahar Centre","n",0,0,0
"643",1,26,"Medea","Beni Slimane","Souagui","Djouab","PC","Djouab Ancien","n",4,0,0
"644",1,26,"Medea","Beni Slimane","Souagui","Djouab","PC","Djouab Nouvelle","n",0,0,0
"645",1,26,"Medea","Beni Slimane","Guelb El Kebir","Bir benabed","PC","Bir Benabed Centre","n",0,0,0
"646",1,26,"Medea","Beni Slimane","Beni Slimane","Sidi Rabie","SS","Sidi Rabie","n",0,0,0
"647",1,26,"Medea","Beni Slimane","Souagui","Sidi Ziane","SS","Sidi Ziane","n",0,0,0
"648",1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","SS","SCTMR","n",0,0,0
"649",1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","SS","Beni slimane 1","n",0,0,0
"650",1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","SS","Beni slimane 2 ( PIM )","n",0,0,0
"651",1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","SS","Souk larbaa","n",0,0,0
"652",1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","SS","Ahl Chaaba","n",0,0,0
"653",1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","SS","Sekhaeiria","n",0,0,0
"654",1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","SS","Ouled Allel","n",0,0,0
"655",1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","SS","Sidi El Akroot","n",0,0,0
"656",1,26,"Medea","Beni Slimane","Beni Slimane","Sidi Rabie","SS","Tchaif","n",0,0,0
"657",1,26,"Medea","Beni Slimane","Beni Slimane","Sidi Rabie","SS","Ouled Aicha","n",0,0,0
"658",1,26,"Medea","Beni Slimane","Beni Slimane","Bouskene","SS","Ouled Larbi","n",0,0,0
"659",1,26,"Medea","Beni Slimane","Beni Slimane","Bouskene","SS","Beni Maaloum","n",0,0,0
"660",1,26,"Medea","Beni Slimane","Beni Slimane","Bouskene","SS","Bouakria","n",0,0,0
"661",1,26,"Medea","Beni Slimane","Beni Slimane","Bouskene","SS","Ouled Bouyahia ","n",0,0,0
"662",1,26,"Medea","Beni Slimane","Souagui","Souagui","SS","Bezaz","n",0,0,0
"663",1,26,"Medea","Beni Slimane","Souagui","Souagui","SS","Souk El djamaa","n",0,0,0
"664",1,26,"Medea","Beni Slimane","Souagui","Souagui","SS","Ouled Attalah","n",0,0,0
"665",1,26,"Medea","Beni Slimane","Souagui","Souagui","SS","Hallaba","n",0,0,0
"666",1,26,"Medea","Beni Slimane","Souagui","Souagui","SS","Faid Hammad","n",0,0,0
"667",1,26,"Medea","Beni Slimane","Souagui","Sidi Zahar","SS","Ouled Tayeb","n",0,0,0
"668",1,26,"Medea","Beni Slimane","Souagui","Sidi Ziane","SS","Ouled Hadria","n",0,0,0
"669",1,26,"Medea","Beni Slimane","Souagui","Sidi Ziane","SS","Ouled Marrouf","n",0,0,0
"670",1,26,"Medea","Beni Slimane","Souagui","Sidi Ziane","SS","El Kattar","n",0,0,0
"671",1,26,"Medea","Beni Slimane","Guelb El Kebir","Bir benabed","SS","Ain Bourafou","n",0,0,0
"672",1,26,"Medea","Beni Slimane","Guelb El Kebir","Bir benabed","SS","Ouled Amar","n",0,0,0
"673",1,26,"Medea","Beni Slimane","Guelb El Kebir","Bir benabed","SS","Chouaitia","n",0,0,0
"674",1,26,"Medea","Beni Slimane","Guelb El Kebir","Bir benabed","SS","Ouled Said","n",0,0,0
"675",1,26,"Medea","Beni Slimane","Guelb El Kebir","Bir benabed","SS","Dehamnia","n",0,0,0
"676",1,26,"Medea","Tablat","Tablat","Tablat","PC","Urgence Médical Tablat","n",0,0,0
"677",1,26,"Medea","Tablat","Tablat","Deux Bassins","PC","Tablat (Bouhamadi Messoud)","n",4,0,0
"678",1,26,"Medea","Tablat","Tablat","Deux Bassins","PC","Deux Bassins","n",4,0,0
"679",1,26,"Medea","Tablat","Tablat","Aissaouia","PC","Aissaouia","n",0,0,0
"680",1,26,"Medea","Tablat","Tablat","Mezghena","PC","Mezghena","n",0,0,0
"681",1,26,"Medea","Tablat","El Azizia","El Azizia","PC","El Azizia Centre","n",4,0,0
"682",1,26,"Medea","Tablat","El Azizia","Mihoub","PC","Mihoub Centre","n",4,0,0
"683",1,26,"Medea","Tablat","El Azizia","Maghraoua","PC","Maghraoua Centre","n",0,0,0
"684",1,26,"Medea","Tablat","Guelb El Kebir","Sedraya","PC","Sedraya Centre","n",0,0,0
"685",1,26,"Medea","Tablat","Guelb El Kebir","Guelb El Kebir","PC","El Guelb Kebir Centre","n",4,0,0
"686",1,26,"Medea","Tablat","Tablat","Tablat","SS","Beni Djoughlal","n",0,0,0
"687",1,26,"Medea","Tablat","Tablat","Deux Bassins","SS","Ouled Rabeh","n",0,0,0
"688",1,26,"Medea","Tablat","Tablat","Aissaouia","SS","Chmalil","n",0,0,0
"689",1,26,"Medea","Tablat","Tablat","Mezghena","SS","Maamria","n",0,0,0
"690",1,26,"Medea","Tablat","El Azizia","El Azizia","SS","Ouled Mhamed","n",0,0,0
"691",1,26,"Medea","Tablat","Guelb El Kebir","Guelb El Kebir","SS","Beni Maaloum","n",0,0,0
"692",1,26,"Medea","Tablat","Tablat","Tablat","SS","UCTMR","n",0,0,0
"693",1,26,"Medea","Tablat","Tablat","Tablat","SS","Rasfa","n",0,0,0
"694",1,26,"Medea","Tablat","Tablat","Tablat","SS","Touansa","n",0,0,0
"695",1,26,"Medea","Tablat","Tablat","Tablat","SS","El Bebda","n",0,0,0
"696",1,26,"Medea","Tablat","Tablat","Deux Bassins","SS","Bakar","n",0,0,0
"697",1,26,"Medea","Tablat","Tablat","Aissaouia","SS","Ouled Koulla","n",0,0,0
"698",1,26,"Medea","Tablat","Tablat","Aissaouia","SS","Kebeldjia","n",0,0,0
"699",1,26,"Medea","Tablat","Tablat","Aissaouia","SS","Khoualed","n",0,0,0
"700",1,26,"Medea","Tablat","Tablat","Aissaouia","SS","Tdijai ","n",0,0,0
"701",1,26,"Medea","Tablat","Tablat","Mezghena","SS","Guetateche","n",0,0,0
"702",1,26,"Medea","Tablat","Tablat","Mezghena","SS","Timlal","n",0,0,0
"703",1,26,"Medea","Tablat","El Azizia","El Azizia","SS","PMI El Azizia","n",0,0,0
"704",1,26,"Medea","Tablat","El Azizia","Mihoub","SS","Brouni","n",0,0,0
"705",1,26,"Medea","Tablat","El Azizia","Mihoub","SS","Sengoua","n",0,0,0
"706",1,26,"Medea","Tablat","El Azizia","Mihoub","SS","Mouzoubia","n",0,0,0
"707",1,26,"Medea","Tablat","El Azizia","Maghraoua","SS","Chellala","n",0,0,0
"708",1,26,"Medea","Tablat","Guelb El Kebir","Sedraya","SS","Beni Amrane","n",0,0,0
"709",1,26,"Medea","Tablat","Guelb El Kebir","Sedraya","SS","Chellabat","n",0,0,0
"710",1,26,"Medea","Tablat","Guelb El Kebir","Sedraya","SS","Cheraka","n",0,0,0
"711",1,26,"Medea","Tablat","Guelb El Kebir","Guelb El Kebir","SS","Guelb Seghir","n",0,0,0
"712",1,26,"Medea","Tablat","Guelb El Kebir","Guelb El Kebir","SS","Ouled El Hadj","n",0,0,0
"713",1,26,"Medea","Tablat","Guelb El Kebir","Guelb El Kebir","SS","El kouakat","n",0,0,0
"714",1,26,"Medea","Tablat","Guelb El Kebir","Guelb El Kebir","SS","Kadachate","n",0,0,0
"715",1,26,"Medea","Medea","Medea","Medea","EPH","Medea","y",538,0,0
"716",1,26,"Medea","Berrouaghia","Berrouaghia","Berrouaghia","EPH","Berrouaghia","y",189,0,0
"717",1,26,"Medea","Ksar el boukhari","Ksar el boukhari","Ksar el boukhari","EPH","Ksar El Boukhari","y",204,0,0
"718",1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ain Boucif","EPH","Ain Boucif","y",141,0,0
"719",1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","EPH","Benislimane","y",192,0,0
"720",1,26,"Medea","Tablat","Tablat","Tablat","EPH","Tablat","y",101,0,0
"721",1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Chellalet Al Adhaouera","PC","Chellalet Al Adhaouera","y",60,0,0
"722",1,26,"Medea","Medea","Medea","Medea","EHS","Medea","n",0,0,0
"723",1,17,"Djelfa","Ain Oussera","Had El Sahary","Ain feka","PC","Ain Afkah","n",0,35.42625,3.57819
"724",2,17,"Djelfa","Ain Oussera","Had El Sahary","Ain feka","SS","Kalaat Yahia","n",0,17,17
"725",3,17,"Djelfa","Ain Oussera","Ain Oussera","Ain Oussera","PC","Ben Kous Ibrahim","n",0,35.45654,2.89234
"726",4,17,"Djelfa","Ain Oussera","Ain Oussera","Ain Oussera","PC","Guazel Omar","n",0,35.44209,2.89216
"727",5,17,"Djelfa","Ain Oussera","Ain Oussera","Ain Oussera","PC","Lakhal Bachir","n",0,35.45012,2.90256
"728",6,17,"Djelfa","Ain Oussera","Ain Oussera","Ain Oussera","SS","Ouled Daoued","n",0,35.43953,2.90327
"729",7,17,"Djelfa","Ain Oussera","Ain Oussera","Ain Oussera","SS","Slimane Slimane","n",0,35.44918,2.89403
"730",8,17,"Djelfa","Ain Oussera","Ain Oussera","Ain Oussera","SS","El Mahata","n",0,35.44369,2.91458
"731",9,17,"Djelfa","Ain Oussera","Ain Oussera","Ain Oussera","SS","Nouidjem","n",0,35.45238,2.91988
"732",10,17,"Djelfa","Ain Oussera","Ain Oussera","Ain Oussera","SS","La Gare","n",0,35.44369,2.91458
"733",11,17,"Djelfa","Ain Oussera","Ain Oussera","Ain Oussera","SS","El Chikh Mostphai","n",0,35.43166,2.89172
"734",12,17,"Djelfa","Ain Oussera","Birine","Ben Nahar","SS","Ben Nahar","n",0,35.48546,3.00997
"735",13,17,"Djelfa","Ain Oussera","Birine","Ben Nahar","SS","Dar Souari","n",0,35.39665,3.00042
"736",14,17,"Djelfa","Ain Oussera","Birine","Ben Nahar","SS","Menaa","n",0,35.70424,3.00826
"737",15,17,"Djelfa","Ain Oussera","Birine","Ben Nahar","SS","Oussisara","n",0,35.45512,2.91987
"738",16,17,"Djelfa","Ain Oussera","Birine","Ben Nahar","SS","Benhar Nouvelle","n",0,35.48711,3.01142
"739",17,17,"Djelfa","Ain Oussera","Birine","Birine","PC","Birine","n",0,35.6389,3.22762
"740",18,17,"Djelfa","Ain Oussera","Birine","Birine","SS","Hourabat","n",0,17,17
"741",19,17,"Djelfa","Ain Oussera","Birine","Birine","SS","Touila","n",0,35.52954,3.23564
"742",20,17,"Djelfa","Ain Oussera","Had El Sahary","Bouiret Lahdeb","PC","Bouiret Lahdeb","n",0,35.24731,3.14604
"743",21,17,"Djelfa","Ain Oussera","Had El Sahary","Bouiret Lahdeb","SS","Ouled Si Ameur","n",0,35.1814,3.1823
"744",22,17,"Djelfa","Ain Oussera","Had El Sahary","Bouiret Lahdeb","SS","Seguiaa","n",0,35.20967,3.02115
"745",23,17,"Djelfa","Ain Oussera","Had El Sahary","Bouiret Lahdeb","SS","Ouled Bouaicha","n",0,17,17
"746",24,17,"Djelfa","Ain Oussera","Sid  Laadjel","El Khemis","SS","El Khemis","n",0,35.28685,2.59464
"747",25,17,"Djelfa","Ain Oussera","Sid  Laadjel","El Khemis","SS","Mouilah","n",0,35.3976,2.79093
"748",26,17,"Djelfa","Ain Oussera","Sid  Laadjel","El Khemis","SS","El Saadat","n",0,35.43197,2.60632
"749",27,17,"Djelfa","Ain Oussera","Ain Oussera","Guermini","SS","Guermini","n",0,35.20019,2.68191
"750",28,17,"Djelfa","Ain Oussera","Had El Sahary","Had El Sahary","PC","Had El Sahary","y",0,35.35446,3.3657
"751",29,17,"Djelfa","Ain Oussera","Had El Sahary","Had El Sahary","SS","Had El Sahary","n",0,35.35187,3.36103
"752",30,17,"Djelfa","Ain Oussera","Had El Sahary","Had El Sahary","SS","Ahmed Zabana","n",0,35.34752,3.36738
"753",31,17,"Djelfa","Ain Oussera","Had El Sahary","Had El Sahary","SS","Ouled Said","n",0,35.4558,3.2278
"754",32,17,"Djelfa","Ain Oussera","Had El Sahary","Had El Sahary","SS","Si El Haoues","n",0,35.35901,3.36845
"755",33,17,"Djelfa","Ain Oussera","Had El Sahary","Had El Sahary","SS","Draa El Methnane","n",0,17,17
"756",34,17,"Djelfa","Ain Oussera","Had El Sahary","Had El Sahary","SS","Guasria","n",0,17,17
"757",35,17,"Djelfa","Ain Oussera","Had El Sahary","Had El Sahary","SS","El Chareb","n",0,17,17
"758",36,17,"Djelfa","Ain Oussera","Sid  Laadjel","Hassi Fedoul","PC","Hassi Fedoul","n",0,35.43754,2.21285
"759",37,17,"Djelfa","Ain Oussera","Sid  Laadjel","Hassi Fedoul","SS","Djedida","n",0,17,17
"760",38,17,"Djelfa","Ain Oussera","Sid  Laadjel","Hassi Fedoul","SS","Tir El Goulab","n",0,17,17
"761",39,17,"Djelfa","Ain Oussera","Sid  Laadjel","Sid  Laadjel","PC","Sidi  Laadjel","y",0,35.43776,2.5158
"762",40,17,"Djelfa","Ain Oussera","Sid  Laadjel","Sid  Laadjel","SS","Haouch El Kaid","n",0,3536396,2.44567
"763",41,17,"Djelfa","Ain Oussera","Sid  Laadjel","Sid  Laadjel","SS","El Ardja","n",0,3541876,2.43934
"764",42,17,"Djelfa","Ain Oussera","Sid  Laadjel","Sid  Laadjel","SS","El Nacer","n",0,35.4344,2.50952
"765",43,17,"Djelfa","Djelfa","Idrissia","Ain Chouhada","PC","Ain Chouhada","n",0,34.24477,2.52016
"766",44,17,"Djelfa","Djelfa","Idrissia","Ain Chouhada","SS","Bouchkioua","n",0,34.15341,2.61993
"767",44,17,"Djelfa","Djelfa","Idrissia","Ain Chouhada","SS","Mrires","n",0,0,0
"768",45,17,"Djelfa","Djelfa","Charef","Ben Yagoub","PC","Ben Yagoub","n",0,34.4664,2.78489
"769",46,17,"Djelfa","Djelfa","Charef","Ben Yagoub","SS","Fekirine","n",0,34.5006,2.90726
"770",47,17,"Djelfa","Djelfa","Charef","Charef","PC","Charef","y",0,34.61889,2.807
"771",48,17,"Djelfa","Djelfa","Charef","Charef","SS","Ain Lahdjar","n",0,34.6532,2.74564
