"ID","IDW","WILAYA","EPSP","DAIRA","COMMUNE","TYPE","STRUCTURE","MATERNITE","NBRLIT","LATITUDE","LONGITUDE"
1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ain Boucif","SS","Ghraibia ","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ain Boucif","SS","El Hlaimia","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ain Boucif","SS","Draa Souk","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ouled Maareuf","SS","Bir Massaoud","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ouled Maareuf","SS","Traifia","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Ouled Maareuf","SS","R'mel","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","Sidi Demed","SS","Fikirine","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","El aouinet","SS","Bir Djaffal","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Ain Boucif","El aouinet","SS","El Kharza","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Chellalet Al Adhaouera","SS","Thenia","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Chellalet Al Adhaouera","SS","Kef Tir","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Tafraout","SS","Zaatria","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Tafraout","SS","Ouled Slama	","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Tafraout","SS","Ouled Saidene","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Chellalet Al Adhaouera","Ain Ouksir","SS","Maache","n",0,0,0
1,26,"Medea","Chellalet Al Adhaouera","Seghouane","Tlatet Edouair","SS","Harmla","n",0,0,0
1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","PC","Beni Slimane1","n",04,0,0
1,26,"Medea","Beni Slimane","Beni Slimane","Beni Slimane","PC","Beni Slimane2 (Bousta Miloud)","n",0,0,0
1,26,"Medea","Beni Slimane","Beni Slimane","Bouskene","PC","Bouskene Centre","n",0,0,0
